NFCSID,A1,A2,A3,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B3,B4,B5,B6,B8,B10,B11,C1,C2,C3,C4,C5_1,C5_2,C5_3,C5_4,C5_5,C6,C7,C8,C9,C10_1,C10_2,C10_3,C11,C12,C13,C14,C15,C16_1,C16_2,C16_3,D1_1,D1_2,D2,D3,D4,E1_1,E1_2,E1_3,E2,E3,E4,E5,E6,F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_9,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F2_7,F3_1,F3_2,F3_3,F3_4,F3_5,F3_6,F3_7,F3_8,F4,F5,G1,G2,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14_1,G14_2,G14_3,G14_4,G14_98,G14_99,H2,H3,WGT1,S_Gender,S_Age,S_Ethnicity,S_Education,S_Income
2015027379,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,3,1,2,1,3,1,2,3,3,3,3,2,1,10,1,3,3,3,1,3,8,7,1,2,2,1,5,2,5,3,7,4,4,4,2, , ,3,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2, ,1,6,4,1,2,3,2,4,3,98,98,1,3,1,0,0,0,0,0,1,1,1.480255,1,2,1,1,1
2015027386,1,1,1,1,2,1,2,2,2,2,2,2,99,2, ,2,3,2,2,1,4,1,98,2,2,3,2,3,2,7,2,2,2,2,2,3,7,7,4,1,2,2,8,8,98,2,3,98,6,98,1,2,3,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2, ,2,7,5,2,2,98,1,1,98,98,3,1,98,1,0,0,0,0,0,2,2,1.229115,2,3,1,1,2
2015027389,1,2,1,1,2,1,2,2,2,2,2,3,4,1,2,2,3,1,1, , , ,2,3,3,3,2,3,2, , ,3,98,3,2,3,9,7,7,1,2,2,6,4,2,98,7,3,2,2,1,3,2,2,4,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2, ,2,7,5,1,2,2,2,98,4,98,1,3,2,1,0,0,0,0,0,2,1,1.229115,1,3,1,1,2
2015027486,2,2,1,1,2,2,2,2,2,2,2,99,99,2, ,2,3,1,3,2,99,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,7,7,4,99,99,99,7,5,3,3,5,4,6,5,1,2,2,3,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,6,3,1,2,2,1,98,98,98,1,2,3,1,0,1,0,0,0,1,2,2.064141,1,1,1,1,1
2015027500,1,1,1,1,2,2,2,1,1,2,2,2,7,1,1,2,1,2,1, , , ,1,3,3,3,3,3,2, , ,3,3,3,2,3,10,9,6,1,2,1,10,6,3,2,3,4,4,4,1,2,2,3,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2, ,1,8,7,1,2,2,2,1,4,1,1,2,4,0,1,0,0,0,0,2,1,1.229115,1,3,1,1,2
2015027507,1,1,1,1,2,1,2,1,1,2,2,3,9,1,2,98,3,1,2,2,3,2,2,3,3,3,3,3,2,9,2,3,3,3,2,3,10,10,7,2,1,2,7,7,5,3,2,8,8,8,2, , ,3,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1, ,1,8,5,1,2,2,1,1,98,3,3,2,2,0,0,0,1,0,0,2,2,1.229115,1,3,1,1,3
2015027518,1,2,1,1,1,1,1,1,1,2,2,2,4,98, ,2,3,1,1, , , ,2,2,2,3,3,3,2, , ,2,2,2,2,3,10,10,7,2,2,2,9,9,3,1,4,9,9,9,1,3,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2, , ,8,6,1,98,98,1,1,98,98,98,3,2,0,0,0,0,1,0,2,1,1.229115,2,3,1,1,1
2015027523,1,1,1,1,1,1,1,2,1,2,1,4,8,1,2,1,3,1,1, , , ,1,2,2,3,2,2,2, , ,3,3,3,2,3,8,8,7,1,2,2,9,7,3,3,4,4,5,7,1,2,2,3,4,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2, ,2,8,5,1,2,2,98,1,4,1,3,3,4,1,1,0,0,0,0,2,1,1.229115,1,3,1,1,2
2015027594,1,1,1,1,2,1,2,2,2,2,1,4,4,1,2,2,2,1,1, , , ,2,2,3,2,2,3,2, , ,2,3,3,2,3,10,10,6,1,2,2,7,5,6,2,4,5,5,6,1,2,2,3,4,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2, ,2,8,6,1,2,2,1,1,4,4,3,3,4,0,0,0,1,0,0,2,2,1.229115,1,3,1,1,2
2015027632,1,1,1,1,1,1,2,2,2,2,2,1,6,98, ,2,2,1,1, , , ,2,2,2,2,3,3,2, , ,2,2,2,2,3,8,8,6,2,2,2,6,5,3,2,5,5,6,6,2, , ,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,8,5,98,98,1,1,1,98,98,1,1,3,1,0,1,0,0,0,1,1,1.480255,2,2,1,1,2
2015027658,2,1,1,2,2,1,1,1,1,2,2,2,7,2, ,1,3,1,2,1,4,1,3,2,3,3,2,3,2,10,1,3,3,3,2,3,9,10,5,2,2,1,8,4,4,2,5,7,6,4,1,3,2,3,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1, ,1,8,5,1,2,2,1,1,4,4,3,2,4,1,1,1,0,0,0,1,1,1.229115,1,3,1,1,3
2015027680,2,1,1,1,1,1,2,2,1,2,2,2,7,98, ,2,4,2,3,1,3,1,2,3,3,3,2,2,2,7,1,2,2,3,2,1,6,4,5,98,98,98,10,8,98,2,3,9,10,9,1,1,2,3,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1, ,2,6,5,4,2,2,1,98,98,98,3,98,98,0,0,0,0,1,0,1,1,1.229115,2,3,1,1,3
2015027682,1,2,1,1,2,2,2,2,98,2,2,1,5,1,2,2,3,98,1, , , ,98,98,98,98,98,3,2, , ,98,98,98,2,3,9,98,98,1,2,2,98,98,98,3,4,8,8,7,2, , ,98,98,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,9,4,1,98,98,1,98,98,98,98,98,98,1,0,0,0,0,0,2,1,1.229115,2,3,1,1,1
2015027684,1,1,1,1,2,2,1,2,2,2,2,2,6,98, ,98,3,2,1, , , ,1,2,2,2,2,3,2, , ,3,3,3,2,3,10,7,5,1,2,2,2,2,2,2,7,2,2,1,2, , ,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2, ,1,8,5,2,2,3,1,98,98,98,1,1,2,1,0,0,0,0,0,1,1,1.229115,2,3,1,1,2
2015027693,1,1,1,1,2,1,2,2,1,2,2,98,8,98, ,2,3,98,3,1,3,2,3,3,3,3,3,2,2,7,2,1,1,1,2,2,5,5,6,98,98,98,6,6,3,2,2,9,9,9,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2, ,2,8,5,1,2,98,1,1,98,98,98,98,98,0,0,0,0,1,0,1,2,1.229115,1,3,1,1,1
2015027706,1,1,1,1,98,2,2,2,2,98,2,2,7,98, ,98,3,98,2,1,3,1,1,2,3,2,2,2,2,7,98,2,2,2,2,3,8,7,6,98,98,2,8,3,98,2,2,1,2,2,98, , ,3,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2, ,2,7,4,1,98,2,1,98,98,98,98,3,98,0,0,0,0,1,0,2,1,1.229115,1,3,1,1,1
2015027723,1,1,1,1,1,2,2,1,2,1,2,2,7,1,1,1,1,1,1, , , ,3,3,3,2,2,3,1, , ,3,3,3,1,3,10,9,6,2,1,2,10,9,3,2,7,10,9,10,1,3,1,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,10,7,1,1,2,2,1,4,1,1,1,1,1,0,0,0,0,0,1,1,0.778899,1,2,1,2,3
2015027778,2,1,1,1,1,1,2,1,2,2,2,4,9,2, ,2,3,1,3,1,3,1,2,3,3,3,2,3,2,10,2,2,1,2,2,3,10,10,6,2,1,2,8,8,4,2,4,9,8,8,2, , ,3,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,7,5,1,98,2,1,1,3,1,1,1,3,1,0,0,0,0,0,2,1,1.229115,2,3,1,1,2
2015027792,2,1,1,2,2,2,2,1,1,2,2,1,98,98, ,2,4,3,2,1,2,1,2,3,3,3,3,2,2,5,2,98,98,98,2,3,9,5,4,98,98,2,8,8,98,2,2,8,98,8,98, , ,3,2,2,1,1,98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,5,4,1,98,98,1,98,98,98,98,98,98,0,0,0,0,1,0,2,2,1.229115,2,3,1,1,1
2015027839,1,2,1,1,1,1,1,2,1,2,2,4,7,1,2,1,1,2,1, , , ,1,3,3,3,3,3,2, , ,2,3,3,2,3,10,10,7,1,2,2,5,6,3,3,1,7,4,3,2, , ,3,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,10,6,4,2,2,1,5,4,3,1,2,1,1,1,1,0,0,0,2,1,1.480255,1,2,1,1,1
2015027844,2,1,1,1,1,1,1,1,1,2,98,98,9,2, ,2,3,1,2,1,4,1,98,2,3,3,98,3,1,10,1,1,98,98,1,3,10,10,6,2,98,1,5,7,2,2,2,5,5,5,1,3,2,98,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2, , ,5,4,1,4,2,1,1,4,2,3,2,98,0,0,1,0,0,0,2,2,1.229115,1,3,1,1,3
2015027862,1,1,1,2,1,2,1,1,2,2,2,2,2,1,99,1,3,2,2,1,3,2,3,2,3,2,2,2,1,9,99,2,2,2,2,3,7,10,5,2,1,1,8,7,3,2,6,7,8,8,98, , ,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1, ,99,7,5,1,2,3,1,98,99,98,1,2,3,1,1,0,0,0,0,1,1,0.996739,2,1,1,2,1
2015027881,1,2,1,1,2,2,2,2,2,2,2,1,5,1,2,2,1,2,1, , , ,1,3,3,2,2,2,2, , ,3,3,3,2,2,10,8,4,1,2,2,1,1,2,98,7,1,1,1,2, , ,3,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2, ,1,8,4,2,1,98,2,5,98,98,98,98,98,0,0,0,0,1,0,2,1,1.480255,1,2,1,1,2
2015027899,1,1,1,2,2,1,2,2,2,2,2,2,4,2, ,2,2,1,1, , , ,1,1,1,1,1,3,2, , ,2,3,3,2,3,8,8,5,1,2,2,8,7,3,98,3,7,7,7,1,2,2,3,4,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2, ,2,8,6,1,2,2,1,1,4,98,3,1,1,1,0,0,0,0,0,1,1,1.229115,1,3,1,1,1
2015027902,1,1,1,2,2,1,2,1,2,2,2,1,8,2, ,2,3,98,3,1,2,2,3,3,3,3,3,2,2,9,2,98,98,98,2,2,9,7,6,2,1,2,6,6,3,3,5,8,6,7,2, , ,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,6,6,4,98,98,1,98,3,3,3,98,98,1,0,0,0,0,0,2,1,1.229115,1,3,1,1,1
2015027922,1,1,1,1,1,2,2,1,2,2,2,1,10,98, ,2,3,3,1, , , ,2,2,2,1,2,3,2, , ,3,3,3,2,3,10,10,3,2,2,1,8,7,4,3,3,5,7,6,2, , ,1,2,2,2,1,1,1,98,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2, ,2,10,6,1,2,2,1,1,6,1,1,1,2,1,0,0,0,0,0,1,1,1.229115,1,3,1,1,3
2015027932,1,1,1,1,2,1,2,2,2,2,2,2,9,98, ,2,3,1,1, , , ,1,2,3,2,1,2,2, , ,3,2,2,2,3,9,8,5,1,2,2,6,98,2,2,5,4,4,4,98, , ,98,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,98,98,2,2, , ,7,5,1,98,1,1,1,3,98,98,98,98,1,0,0,0,0,0,2,1,1.229115,1,3,1,1,2
2015027949,2,1,1,1,2,2,2,2,2,2,2,1,3,98, ,1,3,2,1, , , ,2,3,2,2,3,3,2, , ,2,2,3,2,2,10,8,4,98,2,2,6,6,2,2,5,6,7,7,1,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2, ,2,6,4,98,2,1,98,3,98,98,2,2,3,1,0,0,0,0,0,1,1,1.480255,2,2,1,1,2
2015028063,2,1,1,2,2,1,2,2,2,2,2,2,7,2, ,2,3,1,2,1,2,2,2,3,2,2,2,3,2,7,1,2,2,3,2,3,6,6,4,98,98,98,9,5,4,3,5,5,3,5,1,2,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1, ,2,7,5,1,2,98,1,1,98,98,98,3,3,0,0,0,0,1,0,2,1,1.229115,1,3,1,1,1
2015028072,2,1,1,1,2,1,2,2,2,2,2,1,6,98, ,2,4,1,3,1,2,1,1,3,3,3,3,3,2,10,2,1,1,1,2,2,6,8,7,98,1,2,10,10,4,3,1,7,8,9,98, , ,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2, , ,6,5,1,2,98,1,98,4,98,98,1,3,0,0,0,0,1,0,2,1,1.229115,2,3,1,1,1
2015028090,1,1,1,1,2,2,2,2,2,2,2,98,5,98, ,2,4,98,3,1,3,2,98,98,3,3,3,2,2,98,2,98,98,98,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98, , ,98,1,98,98,98,98,98,98,98,98,98,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2, ,2,3,3,1,98,98,98,98,98,98,98,98,3,0,0,0,0,1,0,2,2,1.229115,2,3,1,1,1
2015028111,1,1,1,1,1,2,2,1,2,2,2,3,8,1,2,2,2,2,2,1,3,1,2,3,3,3,2,2,1,7,1,2,3,3,2,3,8,8,6,2,1,2,7,8,5,3,5,7,8,8,1,1,2,4,3,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,98,1,1,98,1,2, ,9,7,1,2,3,1,4,98,1,3,1,4,1,0,1,0,0,0,1,2,0.996739,1,1,1,2,3
2015028132,1,1,1,1,2,2,2,2,1,1,1,4,8,1,1,1,1,1,1, , , ,2,3,3,3,3,3,1, , ,2,2,2,1,3,10,10,7,1,2,2,10,9,3,2,4,6,6,4,1,3,2,1,4,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,9,7,1,2,3,1,1,4,2,3,2,4,1,0,0,0,0,0,1,2,0.996739,1,1,1,2,2
2015028142,2,2,1,1,2,2,2,1,1,2,2,98,8,98, ,1,3,98,2,1,3,1,1,3,3,3,3,3,2,8,2,1,2,2,2,2,8,8,5,2,1,1,8,4,3,2,2,6,5,6,1,1,3,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2, ,2,8,5,1,2,2,2,1,4,98,98,1,3,0,0,0,0,1,0,2,1,1.229115,2,3,1,1,1
2015028157,1,1,1,1,2,1,2,1,2,2,2,4,7,1,1,2,1,1,1, , , ,3,3,3,3,3,3,2, , ,3,3,3,2,3,9,8,6,1,1,2,2,1,2,1,7,1,1,1,1,3,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2, ,2,7,7,1,2,2,2,1,3,2,1,2,4,1,0,0,0,0,0,1,1,1.229115,1,3,1,1,1
2015028207,1,1,1,1,1,1,2,1,1,2,2,1,8,2, ,2,4,1,3,1,5,1,3,3,3,3,3,3,1,10,2,1,3,3,1,3,10,10,4,1,2,2,10,10,98,2,4,98,98,98,2, , ,3,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1, ,2,8,6,1,1,3,1,4,98,98,2,2,3,1,0,0,0,0,0,1,2,0.592976,2,3,2,2,3
2015028210,1,1,1,1,2,2,2,2,2,2,2,1,7,98, ,2,3,1,98, , , ,3,3,3,3,3,3,2, , ,2,3,3,2,2,6,7,6,98,98,98,6,6,3,2,3,6,6,6,2, , ,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2, ,2,7,6,1,1,2,1,5,4,98,3,2,4,1,1,0,0,0,0,2,2,1.229115,1,3,1,1,2
2015028232,1,2,1,1,2,2,2,2,2,2,2,1,1,98, ,2,4,3,3,98,1,2,98,98,98,98,98,3,2,1,2,3,3,1,98,1,1,1,4,98,98,98,1,1,98,1,7,1,1,1,2, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,1,1,1,2,98,1,98,98,98,1,98,98,0,0,0,0,1,0,2,1,1.229115,2,3,1,1,1
2015028260,2,1,1,2,1,2,2,2,1,2,2,1,99,2, ,2,3,3,1, , , ,2,2,2,2,2,3,2, , ,2,2,3,2,2,9,10,6,2,2,1,5,5,98,2,6,4,4,4,98, , ,3,2,2,2,1,1,1,98,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2, ,2,5,4,1,2,98,1,1,5,98,3,1,2,1,0,0,0,0,0,2,1,1.229115,2,3,1,1,1
2015028275,1,2,1,2,98,1,2,2,1,2,98,2,5,2, ,2,3,2,2,2,2,2,2,3,3,3,2,1,2,4,2,2,2,2,2,2,9,7,6,2,2,2,5,5,98,2,4,3,4,5,98, , ,98,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,98,2,2, ,2,5,3,1,2,2,1,5,98,98,98,2,3,1,0,0,0,0,0,1,1,1.229115,1,3,1,1,1
2015028295,2,1,1,1,2,1,2,2,2,2,2,2,6,2, ,1,3,2,1, , , ,1,3,3,2,2,2,2, , ,3,3,3,2,3,10,10,5,1,2,2,10,4,3,3,1,8,8,7,1,1,3,2,3,2,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2, ,2,7,4,1,98,2,2,1,3,98,98,3,4,1,0,0,0,0,0,1,2,1.229115,2,3,1,1,2
2015028296,1,1,1,1,2,1,2,1,1,2,1,4,8,1,2,1,2,1,3,1,4,1,3,3,3,3,2,3,2,10,1,98,98,98,2,3,8,10,6,2,1,2,10,10,3,3,1,9,9,9,1,2,1,3,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2, ,1,9,6,1,2,2,1,1,4,98,3,3,4,1,0,1,0,0,0,2,1,0.592976,1,3,1,2,3
2015028327,1,2,1,2,2,2,2,2,2,1,2,2,6,2, ,2,1,3,1, , , ,2,1,2,2,2,3,2, , ,3,3,3,2,3,1,8,5,2,1,2,6,1,1,3,1,1,1,1,2, , ,3,5,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2, ,2,7,5,1,2,2,1,98,3,1,1,3,3,0,0,0,0,1,0,2,1,1.480255,1,2,1,1,2
2015028337,2,1,1,2,2,1,2,1,1,2,2,1,7,2, ,1,3,1,2,1,3,2,2,3,3,3,2,3,2,8,2,1,2,2,2,2,5,6,6,1,2,2,3,1,3,2,3,2,1,1,1,2,3,4,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2, ,1,7,4,1,2,2,1,1,3,98,1,2,4,1,1,0,0,0,0,2,1,1.229115,1,3,1,1,2
2015028352,1,1,1,1,2,1,2,2,2,2,2,4,7,2, ,2,2,1,1, , , ,1,2,2,3,1,2,2, , ,2,2,1,2,3,8,7,5,1,2,2,6,5,3,2,5,7,5,3,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2, ,2,8,3,1,2,2,1,1,4,2,3,1,4,1,0,0,0,0,0,1,1,1.480255,2,2,1,1,2
2015028353,2,1,1,2,2,1,2,2,1,2,2,1,98,98, ,2,3,2,2,1,4,1,3,3,3,3,3,3,2,6,1,2,3,3,2,2,10,8,7,2,2,1,5,5,98,2,1,6,6,3,2, , ,3,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2, ,1,4,3,2,98,2,2,4,98,98,1,98,2,0,0,0,0,1,0,2,1,1.480255,2,2,1,1,2
2015028415,1,1,1,1,2,2,2,2,2,2,2,2,7,2, ,2,3,1,2,1,3,2,1,3,3,2,2,3,2,8,1,2,1,1,2,2,9,8,5,2,1,2,7,5,3,2,4,6,5,6,1,2,2,3,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,7,5,1,2,2,1,1,3,2,98,2,2,1,0,0,0,0,0,1,1,1.229115,1,3,1,1,2
2015028424,2,2,1,1,2,2,2,2,1,2,2,1,6,2, ,2,3,2,1, , , ,1,2,2,1,2,3,2, , ,3,3,3,2,2,10,10,3,1,2,2,3,5,2,2,1,3,5,3,2, , ,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2, ,2,3,3,2,2,1,1,5,98,98,98,2,98,1,0,0,0,0,0,2,1,1.229115,2,3,1,1,2
2015028465,1,1,1,1,1,1,1,2,2,2,2,2,9,2, ,2,3,1,2,1,3,2,2,3,3,3,2,3,1,10,1,3,98,98,2,3,7,10,7,1,2,2,7,7,3,2,2,8,8,8,1,3,1,3,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1, ,2,10,7,4,2,2,1,1,4,4,1,2,2,1,0,1,0,0,0,2,2,1.229115,2,3,1,1,3
2015028478,2,1,1,1,2,1,2,2,2,2,2,1,4,2, ,1,2,1,1, , , ,1,1,1,1,1,3,2, , ,3,3,3,2,3,10,10,7,2,2,2,10,10,3,2,1,8,7,7,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2, ,2,10,5,1,2,2,1,1,3,3,3,3,4,1,1,1,0,0,0,2,1,1.480255,1,2,1,1,1
2015028570,2,1,1,1,1,1,98,1,1,98,98,1,9,98, ,2,3,98,3,1,4,1,1,2,3,2,2,2,2,7,1,98,98,98,2,2,6,6,4,98,1,98,7,7,4,2,3,6,2,3,98, , ,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2, ,1,6,4,1,2,3,2,5,4,2,3,2,3,0,0,0,1,0,0,98,1,1.229115,1,3,1,1,3
2015028580,1,1,1,1,2,1,2,1,2,1,2,3,6,1,1,1,1,1,1, , , ,2,3,2,2,3,3,1, , ,2,3,2,1,3,9,9,7,1,2,1,9,10,6,1,7,9,10,9,1,3,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1, , ,9,7,1,1,1,1,1,6,1,1,1,1,1,1,1,0,0,0,1,1,0.996739,2,1,1,2,2
2015028598,2,2,1,1,2,2,2,2,1,2,2,1,98,2, ,2,4,2,1, , , ,1,3,3,2,98,3,2, , ,1,3,3,2,2,10,1,98,1,98,2,6,1,98,2,4,8,6,3,98, , ,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,98,2,2, ,2,1,1,1,98,2,1,1,98,98,98,98,1,1,0,0,0,0,0,1,2,1.229115,2,3,1,1,3
2015028613,1,1,1,99,1,1,1,99,2,99,99,2,6,1,1,1,2,2,1, , , ,3,2,2,2,3,2,1, , ,2,3,2,1,3,10,8,6,1,2,1,7,10,6,2,7,5,9,8,1,3,1,1,3,1,1,1,1,98,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,10,6,2,1,2,1,2,98,1,98,98,1,1,0,0,0,0,0,1,1,2.064141,1,1,1,1,2
2015028618,2,1,1,1,2,1,2,2,2,2,2,3,7,2, ,2,3,1,1, , , ,2,2,2,2,1,2,2, , ,2,3,3,2,2,8,7,6,2,2,1,8,8,4,2,6,3,6,1,1,2,3,2,3,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2, ,2,7,5,4,2,2,1,1,3,2,1,2,1,1,0,0,0,0,0,1,1,0.778899,1,2,1,2,2
2015028628,2,1,1,1,2,1,2,1,2,2,2,2,7,2, ,2,2,1,2,2,1,2,3,99,99,2,98,3,2,98,2,1,1,1,2,2,7,6,4,2,2,2,10,10,6,3,4,10,10,10,2, , ,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2, , ,8,5,1,98,98,98,1,6,98,98,98,98,0,0,0,0,1,0,2,1,1.480255,2,2,1,1,2
2015028671,1,1,1,1,1,1,2,1,2,2,1,4,10,1,2,98,3,2,2,1,5,2,1,3,3,3,2,3,2,8,1,1,3,1,2,2,8,8,5,1,2,2,5,2,3,2,2,3,2,3,1,2,2,3,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,7,4,1,2,2,1,1,4,98,1,3,2,1,1,1,0,0,0,1,1,1.229115,1,3,1,1,3
2015028686,1,1,1,2,2,1,2,1,2,2,2,98,8,2, ,2,3,1,2,1,4,1,1,3,3,2,3,3,2,8,2,2,3,3,2,3,8,8,5,2,2,1,8,5,98,2,4,9,8,8,2, , ,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2, ,2,4,4,1,98,3,1,1,98,98,98,99,2,1,0,1,0,0,0,2,1,1.229115,2,3,1,1,2
2015028749,2,1,1,1,1,1,2,1,2,2,2,98,7,98, ,2,3,98,2,1,3,1,3,3,3,3,3,3,2,6,2,3,3,3,2,2,9,6,4,98,98,98,4,4,3,2,7,3,5,1,1,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,5,3,98,4,98,1,5,3,98,3,2,2,1,0,1,0,0,0,2,1,1.229115,1,3,1,1,2
2015028754,2,1,1,1,1,1,1,1,2,2,98,4,99,98, ,1,2,99,2,1,3,1,1,2,3,3,3,3,2,98,2,98,98,98,2,2,9,9,5,1,98,2,4,4,98,2,3,4,4,3,2, , ,3,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2, ,2,6,4,1,2,2,1,98,98,98,3,2,3,0,0,1,0,0,0,2,1,1.229115,2,3,1,1,2
2015028823,1,1,1,1,2,2,2,2,2,2,2,3,6,98, ,2,2,1,2,1,4,1,1,3,3,3,2,2,2,10,1,1,98,98,98,3,10,9,2,1,2,2,3,1,3,3,2,2,2,8,2, , ,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,98,2,2, ,2,8,5,1,2,2,2,5,98,4,98,1,2,1,0,0,0,0,0,2,1,0.778899,1,2,1,2,2
